id	ctrl-1_fpkm	ctrl-2_fpkm	ctrl-3_fpkm	primed-1_fpkm	primed-2_fpkm	primed-3_fpkm	Symbol
ENSG00000132635	3.85	3.85	3.68	5.21	5.83	6.55	PCED1A
ENSG00000132639	0.24	0.03	0.16	0	0.11	0.13	SNAP25
ENSG00000132640	7.75	6.51	6.77	3.79	3.89	4.13	BTBD3
ENSG00000132646	129.37	125.02	126.09	131.38	127.64	139.3	PCNA
ENSG00000132661	9.35	9.79	12.29	10.43	10.69	10.81	NXT1
ENSG00000132664	9.13	8.18	8.46	10.33	11.23	11.26	POLR3F
ENSG00000132669	8.45	7.96	7.9	6.58	6.21	6.4	RIN2
ENSG00000132670	25.42	28.23	26.12	33.69	33.33	33.9	PTPRA
ENSG00000132671	0	0	0	0	0	0	SSTR4
ENSG00000132676	52.56	54.65	55.63	63.88	60.44	70.63	DAP3
ENSG00000132677	0	0	0	0	0	0	RHBG
ENSG00000132680	11.62	11.07	10.58	10.68	11.47	11.27	KHDC4
ENSG00000132681	0	0	0	0	0	0	ATP1A4
ENSG00000132688	21.41	22.85	21.5	12.43	11.35	12.05	NES
ENSG00000132692	0	0.02	0.02	0.02	0.02	0.02	BCAN
ENSG00000132693	0	0	0	0	0	0	CRP
ENSG00000132694	7.92	7.8	7.54	7.53	7.63	7.27	ARHGEF11
ENSG00000132698	0.28	0.05	0.1	0	0	0	RAB25
ENSG00000132702	0	0	0	0	0.03	0	HAPLN2
ENSG00000132703	0	0	0	0	0	0	APCS
ENSG00000132704	0	0	0	0	0	0	FCRL2
ENSG00000132716	21.57	20.73	22.58	10.37	9.14	12.85	DCAF8
ENSG00000132718	14.83	14.53	14.27	9.01	9	8.93	SYT11
ENSG00000132740	3.94	4.76	5.08	4.1	3.97	3.76	IGHMBP2
ENSG00000132744	0	0	0	0	0	0	ACY3
ENSG00000132746	0	0	0	0	0	0	ALDH3B2
ENSG00000132749	0.97	0.54	1.07	0.27	0.42	0.13	TESMIN
ENSG00000132763	2.99	3.24	3.55	2.06	2.2	1.86	MMACHC
ENSG00000132768	8.21	9.35	8.6	8.16	6.52	7.42	DPH2
ENSG00000132773	5.74	7.03	6.8	8.14	6.96	6.87	TOE1
ENSG00000132780	70.83	71.91	73.16	90.42	75.97	87.22	NASP
ENSG00000132781	2.43	3.48	3.31	2.1	4.1	3.24	MUTYH
ENSG00000132792	21.1	21.57	20.37	41.17	40.86	42.43	CTNNBL1
ENSG00000132793	2.13	2.02	1.77	1.69	1.6	1.79	LPIN3
ENSG00000132801	1.37	1.29	1.35	1.2	1.29	0.93	ZSWIM3
ENSG00000132819	4.5	4.56	4.97	3.16	3.62	3.65	RBM38
ENSG00000132821	0.06	0	0	0	0.15	0.03	VSTM2L
ENSG00000132823	14.91	16.19	16.61	24.32	23.74	22.87	OSER1
ENSG00000132824	66.27	62.82	66.8	59.06	57.84	58.69	SERINC3
ENSG00000132825	2.16	1.46	1.55	2.08	2.52	2.59	PPP1R3D
ENSG00000132837	0.14	0.14	0.14	0.04	0.02	0.14	DMGDH
ENSG00000132840	0.45	0.59	0.58	0.34	0.5	0.36	BHMT2
ENSG00000132842	32.78	33.44	33.23	31.53	31.06	31.44	AP3B1
ENSG00000132846	1.12	1.11	1.06	0.26	0.26	0.31	ZBED3
ENSG00000132849	1.2	0.7	0.84	0.74	0.35	0.76	PATJ
ENSG00000132854	0	0.01	0	0	0	0	KANK4
ENSG00000132855	0	0	0.02	0	0	0	ANGPTL3
ENSG00000132872	0.15	0.09	0.07	0	0.01	0	SYT4
ENSG00000132874	0	0	0	0	0	0	SLC14A2
ENSG00000132879	5.63	4.39	4.07	4.12	5.56	4.96	FBXO44
ENSG00000132881	2.05	3.34	1.88	2.12	2.13	1.64	CPLANE2
ENSG00000132906	5.77	4.72	5.39	4.36	5.4	5.66	CASP9
ENSG00000132911	0	0	0	0	0	0	NMUR2
ENSG00000132912	44.32	44.18	44.4	29.31	29.2	28.92	DCTN4
ENSG00000132915	0	0.03	0	0	0	0	PDE6A
ENSG00000132932	0.44	0.47	0.42	0.21	0.24	0.22	ATP8A2
ENSG00000132938	0.06	0.12	0.27	0.01	0	0.01	MTUS2
ENSG00000132950	4.39	3.73	3.95	4.09	4.19	3.8	ZMYM5
ENSG00000132952	9.45	8.33	8.61	6.98	7.79	7	USPL1
ENSG00000132953	7.59	7.03	6.63	5.56	6.04	5.91	XPO4
ENSG00000132958	0	0	0	0	0	0	TPTE2
ENSG00000132963	88.57	86.65	86.27	177.61	149.2	191.89	POMP
ENSG00000132964	8.66	8.58	10.69	10.58	10.24	9.51	CDK8
ENSG00000132965	1.11	1.47	1.06	0.21	0.2	0	ALOX5AP
ENSG00000132970	4.68	4.71	3.76	3.1	3.19	2.95	WASF3
ENSG00000132972	0	0	0	0	0	0	RNF17
ENSG00000132975	0	0	0	0	0	0	GPR12
ENSG00000133019	0.17	0.14	0.66	0.04	0.01	0.02	CHRM3
ENSG00000133020	0.01	0	0	0	0	0	MYH8
ENSG00000133026	40.13	42.07	42.04	15.65	14.65	14.34	MYH10
ENSG00000133027	10.43	10.67	8.34	6.56	7.72	6.99	PEMT
ENSG00000133028	16.86	17.01	16.1	26.75	24.34	27.47	SCO1
ENSG00000133030	70.95	70.11	71.02	48.57	47.29	57.4	MPRIP
ENSG00000133048	0.9	0.5	0.63	12.88	15.7	11.53	CHI3L1
ENSG00000133055	0.07	0	0.03	0	0	0	MYBPH
ENSG00000133056	1.03	0.99	0.65	0.13	0.08	0.01	PIK3C2B
ENSG00000133059	5.73	5.84	5.6	3	2.53	3.15	DSTYK
ENSG00000133063	0.03	0	0	0.04	0	0	CHIT1
ENSG00000133065	9.39	9.24	8.98	11.31	11.34	10.54	SLC41A1
ENSG00000133067	0	0	0.02	0	0	0	LGR6
ENSG00000133069	1.22	1.48	1.47	0.81	0.89	0.67	TMCC2
ENSG00000133083	0.71	0.84	0.64	0.05	0.03	0.1	DCLK1
ENSG00000133101	0.31	0.44	0.44	0.28	0.07	0	CCNA1
ENSG00000133103	11.67	10.32	11.24	8.83	9.87	9.05	COG6
ENSG00000133104	32.78	29.99	29.82	37.69	37.66	36.96	SPART
ENSG00000133105	0	0	0	0	0	0	RXFP2
ENSG00000133106	1.47	1.88	1.49	78.6	76.51	81.78	EPSTI1
ENSG00000133107	4.01	3.05	3.22	2.12	2.61	2.11	TRPC4
ENSG00000133110	8.76	7.47	8.56	4.64	5.51	5.36	POSTN
ENSG00000133111	2.31	1.96	2.46	1.96	1.87	2.15	RFXAP
ENSG00000133112	1440.62	1518.59	1519.93	1798.99	1803.79	1918.48	TPT1
ENSG00000133114	6.27	4.94	5.23	5.7	5.48	5.22	GPALPP1
ENSG00000133115	0	0	0	0	0	0	STOML3
ENSG00000133116	0	0	0.02	0	0.01	0	KL
ENSG00000133119	23.02	19.86	21.26	21.43	21.98	19.6	RFC3
ENSG00000133121	7.75	8.42	7.69	15.23	13.51	13.76	STARD13
ENSG00000133124	0.07	0.02	0.01	0	0.01	0	IRS4
ENSG00000133131	20.65	19.71	20.06	12.45	10.74	11.46	MORC4
ENSG00000133134	0.32	0.19	0.08	0	0	0	BEX2
ENSG00000133135	1.21	0.97	0.62	0	0.11	0.16	RNF128
ENSG00000133138	12.19	10.53	11.22	8.83	8.95	8.76	TBC1D8B
ENSG00000133142	43.29	46.17	45.71	27.9	24.02	29.69	TCEAL4
ENSG00000133169	0.23	0.07	0	0.07	0.14	0.35	BEX1
ENSG00000133193	17.23	19.39	17.39	20.31	19.55	19.02	FAM104A
ENSG00000133195	6.01	6.37	4.67	5.94	3.92	4.99	SLC39A11
ENSG00000133216	10.55	9.88	9.27	2.61	2.21	2.85	EPHB2
ENSG00000133226	37.99	33.55	35.9	30.8	30.34	30.27	SRRM1
ENSG00000133243	26.9	30.15	27.81	15.11	17.28	17.54	BTBD2
ENSG00000133246	0	0.05	0	0	0	0	PRAM1
ENSG00000133247	0.74	0.61	0.92	0.55	0.81	0.48	KMT5C
ENSG00000133250	3.33	3.07	4.74	2.76	3.6	2.71	ZNF414
ENSG00000133256	0.51	0	0.16	0	0.15	0.02	PDE6B
ENSG00000133265	11.81	13.69	13.41	11.01	10.6	10.99	HSPBP1
ENSG00000133275	23.45	25.29	19.7	19.78	21.57	19.66	CSNK1G2
ENSG00000133302	2.95	3.05	3.04	4.62	4.71	4.48	SLF1
ENSG00000133313	39.13	39.96	44.23	57.73	58.14	53.88	CNDP2
ENSG00000133315	1.4	1.14	1.97	0.88	0.87	1.14	MACROD1
ENSG00000133316	12.97	13.34	14.52	13.88	11.39	13	WDR74
ENSG00000133317	0	0	0	0	0	0	LGALS12
ENSG00000133318	70.82	68.32	68.79	45.54	47.33	48.57	RTN3
ENSG00000133321	0.24	0.35	0.29	74.73	66.45	79.49	PLAAT4
ENSG00000133328	0	0	0	0	0	0	PLAAT2
ENSG00000133392	0.04	0.01	0	0.03	0.01	0.02	MYH11
ENSG00000133393	31.05	25.19	28.16	27	24.89	26.97	CEP20
ENSG00000133398	22.71	24.06	23.16	25.91	24.71	24.56	MED10
ENSG00000133401	0.02	0.01	0.05	0.03	0.05	0.03	PDZD2
ENSG00000133422	14.54	14.39	12.97	10.75	9.68	11.18	MORC2
ENSG00000133424	0.79	0.45	0.6	0.31	0.38	0.59	LARGE1
ENSG00000133433	6.6	6.64	5.83	6.05	5.65	4.59	GSTT2B
ENSG00000133454	0	0	0.01	0	0	0.01	MYO18B
ENSG00000133460	2.96	1.79	3.11	1.41	0.55	1.69	SLC2A11
ENSG00000133466	6.46	6.11	6.02	8.64	10.17	9.8	C1QTNF6
ENSG00000133475	0	0	0	0	0	0	GGT2
ENSG00000133477	0.03	0	0	0	0	0	FAM83F
ENSG00000133488	0	0	0	0	0	0	SEC14L4
ENSG00000133561	0	0	0	0	0	0	GIMAP6
ENSG00000133574	0	0	0	0	0	0	GIMAP4
ENSG00000133597	3.13	4.13	3.35	3.21	2.7	2.24	ADCK2
ENSG00000133606	23.11	22.47	22.63	24.27	22.47	23.67	MKRN1
ENSG00000133612	18.23	19.4	18.09	10.97	10.87	14.17	AGAP3
ENSG00000133619	2.41	1.52	1.43	1.18	1.24	0.91	KRBA1
ENSG00000133627	2.87	1.73	2.13	1.08	1.4	0.91	ACTR3B
ENSG00000133636	8.36	4.9	5.33	1.11	1.12	1.47	NTS
ENSG00000133639	10.15	8.74	9.48	11.23	12.47	12.49	BTG1
ENSG00000133640	0.39	0.22	0.15	0.2	0.17	0.59	LRRIQ1
ENSG00000133641	14.57	14.27	12.3	16.6	15.55	15.24	C12orf29
ENSG00000133657	48.67	44.26	44.01	205.06	199.92	188.76	ATP13A3
ENSG00000133661	0	0	0	0	0	0	SFTPD
ENSG00000133665	0	0	0	0	0	0	DYDC2
ENSG00000133678	7.3	6.08	8.03	4.17	5.85	7.51	TMEM254
ENSG00000133687	0.14	0.19	0.11	0.55	0.52	0.57	TMTC1
ENSG00000133703	14.16	11.2	11.49	10.56	12.14	11.43	KRAS
ENSG00000133704	20.39	20.52	21.92	16.27	16.92	17.51	IPO8
ENSG00000133706	48.01	49.02	48.94	43.52	40.97	41.59	LARS1
ENSG00000133710	0.12	0	0	0	0	0	SPINK5
ENSG00000133731	14.23	13.87	15.01	24.11	16.67	19.39	IMPA1
ENSG00000133739	4.42	3.13	3.6	5.91	5.8	5.26	LRRCC1
ENSG00000133740	5.48	4.87	4.78	3.44	4.43	2.99	E2F5
ENSG00000133742	0	0	0	0	0	0	CA1
ENSG00000133773	18.52	18.11	15.38	29.17	23.26	27.3	CCDC59
ENSG00000133789	11.93	10.73	11.94	11.27	10.71	11.64	SWAP70
ENSG00000133794	17.62	15.74	16.59	9.49	9.63	10.03	ARNTL
ENSG00000133800	0.06	0	0.06	0	0	0	LYVE1
ENSG00000133805	4.46	4.74	5.15	28.52	29.66	26.83	AMPD3
ENSG00000133812	8.83	11.02	9.04	7.67	6.48	6.05	SBF2
ENSG00000133816	55.9	53.66	55.18	28.48	26.24	25.94	MICAL2
ENSG00000133818	32.9	27.93	30.34	37.61	36.94	36.63	RRAS2
ENSG00000133835	35.47	35.25	34.83	34.26	32.27	33.9	HSD17B4
ENSG00000133858	10.61	9.67	10.23	7.97	7.5	6.75	ZFC3H1
ENSG00000133863	0.1	0.03	0.06	0.04	0.02	0.01	TEX15
ENSG00000133872	88.5	87.91	86.86	77.65	68.49	78.18	SARAF
ENSG00000133874	2.1	1.99	1.53	2.61	2.37	2.92	RNF122
ENSG00000133878	0	0	0	0	0	0	DUSP26
ENSG00000133884	23.42	24.02	23.09	15.47	17.95	16.08	DPF2
ENSG00000133895	13.53	13.88	14.78	11.05	11.41	9.78	MEN1
ENSG00000133935	9.53	9.76	8.87	6.29	7.1	6.71	ERG28
ENSG00000133937	0.16	0.23	0	0.1	0.1	0	GSC
ENSG00000133943	3.03	2.25	2.74	4.65	4.65	5.23	DGLUCY
ENSG00000133958	0	0	0	0	0	0	UNC79
ENSG00000133961	37.23	36.12	34.26	40.82	43.61	41.52	NUMB
ENSG00000133962	0	0	0	0	0	0	CATSPERB
ENSG00000133980	0.36	0	0	0	0	0	VRTN
ENSG00000133983	12.26	8.97	10.01	9.69	10.92	11.41	COX16
ENSG00000133985	0.08	0.01	0.02	0	0.01	0.01	TTC9
ENSG00000133997	17.71	19.41	19.41	22.48	24.64	24.28	MED6
ENSG00000134001	62	58.84	56.73	64.45	65.67	67.11	EIF2S1
ENSG00000134007	0.02	0	0.04	0.04	0	0	ADAM20
ENSG00000134013	317.03	336.01	320.35	245.46	253.16	245.45	LOXL2
ENSG00000134014	19.9	19.66	19.81	15.34	17.36	16.08	ELP3
ENSG00000134020	0	0	0	0	0	0	PEBP4
ENSG00000134028	0	0	0	0.06	0.03	0.03	ADAMDEC1
ENSG00000134030	9.73	12.09	10.57	5.74	6.46	5.45	CTIF
ENSG00000134042	0.09	0	0.08	0	0	0	MRO
ENSG00000134046	13.43	19.05	18.65	24.02	18.29	25.34	MBD2
ENSG00000134049	17.77	15.63	16.37	23.82	24.6	28.01	IER3IP1
ENSG00000134056	10.47	10.17	9.36	13.54	13.05	15.26	MRPS36
ENSG00000134057	157.04	167.33	168.94	142.79	139.8	149.69	CCNB1
ENSG00000134058	33.76	26.79	28.06	36.81	35.49	38.87	CDK7
ENSG00000134061	0	0	0	0	0	0	CD180
ENSG00000134070	1.57	1.3	1.42	12.67	11.86	11.98	IRAK2
ENSG00000134072	9.37	9.46	9.61	3.62	3.79	4.27	CAMK1
ENSG00000134077	25.9	24.82	22.59	23.98	24.48	20.79	THUMPD3
ENSG00000134086	11.57	10.03	9.87	11.04	9.7	10.92	VHL
ENSG00000134107	21.13	20.26	20.37	19.03	19.76	20.39	BHLHE40
ENSG00000134108	35.01	28.57	34.65	40.05	37.29	36.81	ARL8B
ENSG00000134109	23.53	21.67	21.68	24.62	24.58	24.28	EDEM1
ENSG00000134115	0.05	0.04	0	0	0.08	0.02	CNTN6
ENSG00000134121	0.02	0	0	0	0	0	CHL1
ENSG00000134138	29.45	28.34	32.04	14.06	15.73	15.11	MEIS2
ENSG00000134146	3.06	3	4.25	3.64	4.85	5.76	DPH6
ENSG00000134152	19.26	19.99	19.35	21.17	18.02	22.52	KATNBL1
ENSG00000134153	82.14	76.82	79.39	89.14	76.83	81.61	EMC7
ENSG00000134160	0	0	0	0	0	0	TRPM1
ENSG00000134183	0.18	0.39	0	0.09	0.12	0.07	GNAT2
ENSG00000134184	0.18	0	0	0	0	0	GSTM1
ENSG00000134186	17.74	14.5	15.09	14.06	13.23	11.77	PRPF38B
ENSG00000134193	0	0	0	0	0	0	REG4
ENSG00000134198	0.12	0.16	0.34	0.36	0.16	0.47	TSPAN2
ENSG00000134200	0	0	0	0	0	0	TSHB
ENSG00000134201	0	0	0	0	0.15	0.11	GSTM5
ENSG00000134202	30.87	38.33	31.6	28.08	26.46	33.57	GSTM3
ENSG00000134207	0.07	0	0.03	0	0	0	SYT6
ENSG00000134215	0.16	0.05	0.16	0	0	0	VAV3
ENSG00000134216	0	0	0	0	0	0	CHIA
ENSG00000134222	15.57	14.52	14.65	19.22	18.46	15.48	PSRC1
ENSG00000134240	0	0	0	0	0	0	HMGCS2
ENSG00000134242	1.06	1.27	1	0.7	0.3	0.41	PTPN22
ENSG00000134243	8.44	8.56	8.87	4.36	5.45	4.24	SORT1
ENSG00000134245	0.55	0.39	0.55	0.15	0.25	0.13	WNT2B
ENSG00000134247	8.04	7.15	7.44	3.69	3.53	3.59	PTGFRN
ENSG00000134248	61.24	73.25	69.13	78.57	70.24	83.09	LAMTOR5
ENSG00000134249	0	0	0	0	0	0	ADAM30
ENSG00000134250	54.27	53.6	54.46	48.87	48.1	46.45	NOTCH2
ENSG00000134253	1.45	1.55	1.32	0.72	0.56	0.53	TRIM45
ENSG00000134255	11.84	10.4	11.01	9.17	9.45	9.13	CEPT1
ENSG00000134256	0.04	0.06	0.03	0	0	0	CD101
ENSG00000134258	0	0.02	0	0	0	0	VTCN1
ENSG00000134259	1.1	1.07	1.83	1.99	1.05	1.79	NGF
ENSG00000134262	5.11	6.16	6.39	6.49	5.71	6.36	AP4B1
ENSG00000134265	10.13	8.15	10.13	11.41	12.24	10.43	NAPG
ENSG00000134278	11.63	11.9	11.13	8.23	7.32	8.48	SPIRE1
ENSG00000134283	32.53	32.49	32.55	28.05	29.13	30.54	PPHLN1
ENSG00000134285	45.33	45.34	45.68	53.24	52.77	53.78	FKBP11
ENSG00000134287	68.54	83.16	77.97	98.72	83.67	111.1	ARF3
ENSG00000134291	55.32	53.85	55.88	47.56	40.49	51.68	TMEM106C
ENSG00000134294	295.86	264.82	270.38	134.33	137.57	131.94	SLC38A2
ENSG00000134308	421.36	402.97	407.75	271.21	266.14	276.42	YWHAQ
ENSG00000134313	16.75	15.64	15.74	12.19	12.31	11.62	KIDINS220
ENSG00000134317	0.14	0.24	0.12	0	0.12	0.03	GRHL1
ENSG00000134318	20.52	18.83	19.74	13.8	13.88	12.87	ROCK2
ENSG00000134321	0.03	0.06	0.04	4.16	4.04	5.41	RSAD2
ENSG00000134323	0.04	0	0	0	0	0	MYCN
ENSG00000134324	11.41	10.31	11.72	8.94	7.53	8.7	LPIN1
ENSG00000134326	0.18	0.25	0.37	17.36	18.7	21.04	CMPK2
ENSG00000134330	25.35	29.69	27.11	25.89	22.24	27.45	IAH1
ENSG00000134333	752.1	777.48	787.96	970.36	999.73	1148.76	LDHA
ENSG00000134339	0.21	0	0	0	0	0.1	SAA2
ENSG00000134343	0.02	0.03	0.05	0	0.01	0.04	ANO3
ENSG00000134352	198.98	181.01	218.83	214.21	222.28	213.75	IL6ST
ENSG00000134363	72.63	71.56	71.06	149.45	152.16	150.71	FST
ENSG00000134365	0	0	0	0	0	0	CFHR4
ENSG00000134369	56.07	55.78	56.91	35.93	36.07	32.45	NAV1
ENSG00000134371	25.11	27.38	25.57	26.56	26.45	28.39	CDC73
ENSG00000134375	60.98	60.27	56.69	57.07	54.84	62.37	TIMM17A
ENSG00000134376	0.07	0.03	0.12	0	0.03	0.08	CRB1
ENSG00000134389	0	0	0	0	0	0	CFHR5
ENSG00000134398	0	0.07	0	0	0	0	ERN2
ENSG00000134419	420.33	478.24	455.46	462.7	429.2	516.7	RPS15A
ENSG00000134438	0	0	0	0	0	0	RAX
ENSG00000134440	82.08	82.94	79.74	76.68	78.32	85.58	NARS1
ENSG00000134443	0.22	0.09	0	0	0	0	GRP
ENSG00000134444	13.51	14.27	14.96	14.03	12.13	14.55	RELCH
ENSG00000134452	17.95	20.69	20.34	17.7	16.23	16.63	FBH1
ENSG00000134453	43.13	43.49	47.76	43.55	49.64	45.85	RBM17
ENSG00000134460	0	0	0	0	0	0	IL2RA
ENSG00000134461	2.58	2	2.17	0.91	0.96	1.47	ANKRD16
ENSG00000134463	1.68	3.18	2.06	1.24	0.93	1.9	ECHDC3
ENSG00000134470	1.39	0.42	0.28	31.07	32.31	34.02	IL15RA
ENSG00000134480	27.77	25.24	28.4	26.27	29.39	30.02	CCNH
ENSG00000134489	0.02	0.04	0	0	0.02	0	HRH4
ENSG00000134490	3.91	4.01	3.31	2.48	3.53	2.82	TMEM241
ENSG00000134504	4.88	4.89	5.97	1.94	3.37	3.48	KCTD1
ENSG00000134508	2.89	3.11	2.04	0.68	0.24	0.25	CABLES1
ENSG00000134516	1.87	1.88	1.79	2.39	2.1	3.42	DOCK2
ENSG00000134531	41.69	43.27	51.65	55.19	46.66	52.2	EMP1
ENSG00000134532	0.3	0.32	0.64	1.27	1.12	0.83	SOX5
ENSG00000134533	0.28	0.03	0.16	0	0.09	0.1	RERG
ENSG00000134538	0	0	0	0	0	0	SLCO1B1
ENSG00000134539	0	0	0	0	0	0	KLRD1
ENSG00000134545	0	0	0.09	0	0.1	0	KLRC1
ENSG00000134548	0.47	0.42	0.13	0.71	0.46	0.65	SPX
ENSG00000134551	0.19	0.2	0.03	0.53	0.18	0.4	PRH2
ENSG00000134569	1.79	1.83	1.69	0.83	0.73	0.77	LRP4
ENSG00000134571	0	0	0	0	0	0	MYBPC3
ENSG00000134574	18.45	18.98	21.62	9.95	10.37	10.5	DDB2
ENSG00000134575	18.13	18.42	18.36	17.47	19.17	17.61	ACP2
ENSG00000134588	0	0	0	0	0	0	USP26
ENSG00000134590	89.39	99.17	98.19	66.71	73.19	67.03	RTL8C
ENSG00000134594	0.32	0.68	0.29	0.44	0.12	0.64	RAB33A
ENSG00000134595	0	0	0	0	0	0	SOX3
ENSG00000134597	7.77	7.05	8.5	9.11	7.36	8.51	RBMX2
ENSG00000134602	11.3	10.2	10.53	10.76	10.46	9.78	STK26
ENSG00000134627	0.41	0.38	0.27	0.34	0.38	0.17	PIWIL4
ENSG00000134640	0	0	0	0	0	0	MTNR1B
ENSG00000134644	23.42	24.43	22.41	17.92	17.52	16.24	PUM1
ENSG00000134668	20.05	22.65	24.58	36.13	41.16	39.22	SPOCD1
ENSG00000134684	68.65	71.65	68.43	63.5	63.56	68.18	YARS1
ENSG00000134686	43.37	47.48	45.99	42.74	42.18	41.03	PHC2
ENSG00000134690	31.49	34.77	35.09	28.84	27.77	28.77	CDCA8
ENSG00000134697	32.84	35	34.89	31.73	33.72	30.89	GNL2
ENSG00000134698	1.93	1.81	1.69	1.92	1.68	1.66	AGO4
ENSG00000134709	0.14	0	0.02	0.01	0.01	0.02	HOOK1
ENSG00000134716	0.16	0.32	0.09	0.38	0.15	0.35	CYP2J2
ENSG00000134717	40.89	39.94	37.29	41.1	40.24	43.03	BTF3L4
ENSG00000134744	14.33	14.04	15.19	11.49	9.84	9.11	TUT4
ENSG00000134748	8.08	7.35	7.81	8.34	7.24	8.11	PRPF38A
ENSG00000134755	0.98	0.53	0.41	0.69	0.54	0.46	DSC2
ENSG00000134757	0.04	0.1	0.01	0.01	0.04	0	DSG3
ENSG00000134758	12.77	12.28	8.92	13.57	14.26	13.88	RNF138
ENSG00000134759	24.6	26.01	28.46	22.72	23.35	23.36	ELP2
ENSG00000134760	0	0	0	0	0	0	DSG1
ENSG00000134762	5.73	5.29	5.2	3.01	4.21	2.8	DSC3
ENSG00000134765	0.01	0	0	0	0	0	DSC1
ENSG00000134769	1.9	1.73	2	3.99	4.14	3.39	DTNA
ENSG00000134775	5.89	7.27	7.87	10.96	10.96	9.71	FHOD3
ENSG00000134779	79.87	86.32	87.66	90.71	109.45	106.44	TPGS2
ENSG00000134780	1.55	1.78	1.76	0.89	0.87	0.87	DAGLA
ENSG00000134802	28	29.25	28.32	39.87	38.16	38.03	SLC43A3
ENSG00000134809	24.4	25.92	27.74	25.53	24.7	26.47	TIMM10
ENSG00000134812	0	0	0	0	0	0	CBLIF
ENSG00000134815	4.96	5.04	5.5	4.4	3.9	4.52	DHX34
ENSG00000134817	2.65	0	0	0	0	0	APLNR
ENSG00000134824	81.38	82.75	82.71	42.15	44.23	42.93	FADS2
ENSG00000134825	28.81	34.36	29.59	31.41	27.68	36.84	TMEM258
ENSG00000134827	0	0	0	0	0	0	TCN1
ENSG00000134830	0	0.01	0	0.05	0.09	0.01	C5AR2
ENSG00000134851	70.99	67.22	68.69	129.12	129.21	128.11	TMEM165
ENSG00000134852	12.29	12.57	13.79	9.03	9.2	9.36	CLOCK
ENSG00000134853	130.48	127.95	129.92	79.04	75.32	74.82	PDGFRA
ENSG00000134864	2.81	1.23	1.39	1.14	1.66	2	GGACT
ENSG00000134871	194.76	209.28	200.92	158.15	155.19	154.58	COL4A2
ENSG00000134873	0.03	0	0	0.1	0	0.07	CLDN10
ENSG00000134874	9.71	9.1	9.79	7.5	7.35	5.11	DZIP1
ENSG00000134882	19.75	20.45	20.52	17.42	17.05	18.11	UBAC2
ENSG00000134884	11.72	12.39	12.85	11.23	12.66	11.86	ARGLU1
ENSG00000134897	14.47	14.73	13.6	9.41	9.22	8.23	BIVM
ENSG00000134899	16.55	16.06	17.23	13.43	13.08	13.67	ERCC5
ENSG00000134900	26.13	23.65	25.56	20.32	21.29	20.41	TPP2
ENSG00000134901	26.85	26.56	27.05	14.97	14.43	13.3	POGLUT2
ENSG00000134905	23.89	25.71	25.37	19.12	18.68	22.17	CARS2
ENSG00000134909	5.02	5.61	4.54	4	3.3	2.78	ARHGAP32
ENSG00000134910	158.8	166.8	161.81	152.39	153.14	148.88	STT3A
ENSG00000134917	0	0.01	0	0	0	0	ADAMTS8
ENSG00000134940	0.06	0.09	0.05	0	0.06	0	ACRV1
ENSG00000134954	20.39	21.35	20.78	53.65	54.06	52.14	ETS1
ENSG00000134955	1.43	0.98	0.6	0.71	0.83	0.53	SLC37A2
ENSG00000134962	0.05	0.02	0.04	0.06	0.06	0.02	KLB
ENSG00000134970	88.5	72.57	77.13	99.61	111.44	100.81	TMED7
ENSG00000134982	9.61	13.94	10.9	4.76	4.66	4.31	APC
ENSG00000134986	48.68	51.56	55.65	49.77	47.5	52.25	NREP
ENSG00000134987	15.07	13.38	14.1	14.34	14.36	13.73	WDR36
ENSG00000134996	20.93	22.73	21.24	29.43	26.89	27.47	OSTF1
ENSG00000135002	11.18	8.42	9.59	8.56	9.86	8.52	RFK
ENSG00000135018	74.68	66.94	72.41	74.84	79.95	76.42	UBQLN1
ENSG00000135040	9.22	8.5	8.01	7.5	6.64	7.31	NAA35
ENSG00000135045	6.64	6.21	6.13	6.21	6.4	6.36	C9orf40
ENSG00000135046	633.87	632.3	630.19	719.1	689.14	726.9	ANXA1
ENSG00000135047	100.11	109.32	108.96	167.52	157.81	181.54	CTSL
ENSG00000135048	59.32	56.24	54.11	99.61	90.04	88.41	CEMIP2
ENSG00000135049	3.54	2.58	2.53	2.31	2.04	1.81	AGTPBP1
ENSG00000135052	52.77	49.63	51.56	188.77	186.5	181.86	GOLM1
ENSG00000135063	0.11	0	0.04	0	0.1	0.05	FAM189A2
ENSG00000135069	40.92	40.19	35.92	36.96	41.2	39.32	PSAT1
ENSG00000135070	14.19	14.89	14.44	13.01	13.31	13.99	ISCA1
ENSG00000135074	125.82	132.95	131.32	61.9	60.56	61.33	ADAM19
ENSG00000135077	0	0.12	0.02	0.03	0	0	HAVCR2
ENSG00000135083	1.77	2.03	2.31	1.65	2.39	1.45	CCNJL
ENSG00000135090	13.94	13.56	12.66	9.72	12.94	10.29	TAOK3
ENSG00000135093	3.15	4.15	4.47	2.18	2.44	2.73	USP30
ENSG00000135094	0	0	0	0	0	0	SDS
ENSG00000135097	0.14	0	0	0	0	0	MSI1
ENSG00000135100	0	0	0	0	0	0	HNF1A
ENSG00000135108	11.42	11.26	10.63	7.83	7.92	7.26	FBXO21
ENSG00000135111	38.41	36.18	37.15	25.06	24.47	22.29	TBX3
ENSG00000135114	0	0.07	0.08	4.25	3.61	3.98	OASL
ENSG00000135116	0	0	0.01	0	0	0	HRK
